38,2016-01-05,171
39,2016-01-05,120
40,2016-01-05,165
41,2016-01-05,163
42,2016-01-05,136
43,2016-01-05,159
44,2016-01-05,157
45,2016-01-05,117
46,2016-01-05,135
47,2016-01-05,145
48,2016-01-05,164
49,2016-01-05,126
0,2016-01-06,147
1,2016-01-06,162
2,2016-01-06,149
3,2016-01-06,159
4,2016-01-06,131
5,2016-01-06,135
6,2016-01-06,168
7,2016-01-06,160
8,2016-01-06,134
9,2016-01-06,143
10,2016-01-06,165
11,2016-01-06,152
12,2016-01-06,190
13,2016-01-06,137
14,2016-01-06,152
15,2016-01-06,129
16,2016-01-06,139
17,2016-01-06,142
18,2016-01-06,139
19,2016-01-06,139
20,2016-01-06,135
21,2016-01-06,153
22,2016-01-06,148
23,2016-01-06,168
24,2016-01-06,131
25,2016-01-06,157
26,2016-01-06,120
27,2016-01-06,147
28,2016-01-06,164
29,2016-01-06,150
30,2016-01-06,142
31,2016-01-06,156
32,2016-01-06,146
33,2016-01-06,152
34,2016-01-06,174
35,2016-01-06,144
36,2016-01-06,157
37,2016-01-06,130
38,2016-01-06,128
39,2016-01-06,152
40,2016-01-06,143
41,2016-01-06,171
42,2016-01-06,169
43,2016-01-06,138
44,2016-01-06,123
45,2016-01-06,148
46,2016-01-06,163
47,2016-01-06,174
48,2016-01-06,198
49,2016-01-06,137
0,2016-01-07,136
1,2016-01-07,153
2,2016-01-07,145
3,2016-01-07,159
4,2016-01-07,142
5,2016-01-07,150
6,2016-01-07,153
7,2016-01-07,142
8,2016-01-07,180
9,2016-01-07,130
10,2016-01-07,152
11,2016-01-07,139
12,2016-01-07,151
13,2016-01-07,121
14,2016-01-07,165
15,2016-01-07,168
16,2016-01-07,125
17,2016-01-07,191
18,2016-01-07,156
19,2016-01-07,184
20,2016-01-07,133
21,2016-01-07,164
22,2016-01-07,151
23,2016-01-07,140
24,2016-01-07,173
25,2016-01-07,163
26,2016-01-07,159
27,2016-01-07,130
28,2016-01-07,148
29,2016-01-07,149
30,2016-01-07,176
31,2016-01-07,143
32,2016-01-07,136
33,2016-01-07,148
34,2016-01-07,148
35,2016-01-07,158
36,2016-01-07,130
37,2016-01-07,150
38,2016-01-07,126
39,2016-01-07,165
40,2016-01-07,150
41,2016-01-07,155
42,2016-01-07,162
43,2016-01-07,137
44,2016-01-07,127
45,2016-01-07,141
46,2016-01-07,177
47,2016-01-07,156
48,2016-01-07,168
49,2016-01-07,152
0,2016-01-08,155
1,2016-01-08,137
2,2016-01-08,138
3,2016-01-08,143
4,2016-01-08,144
5,2016-01-08,179
6,2016-01-08,156
7,2016-01-08,154
8,2016-01-08,170
9,2016-01-08,147
10,2016-01-08,163
11,2016-01-08,169
12,2016-01-08,144
13,2016-01-08,156
14,2016-01-08,143
15,2016-01-08,136
16,2016-01-08,133
17,2016-01-08,139
18,2016-01-08,163
19,2016-01-08,152
20,2016-01-08,165
21,2016-01-08,143
22,2016-01-08,158
23,2016-01-08,145
24,2016-01-08,132
25,2016-01-08,150
26,2016-01-08,164
27,2016-01-08,146
28,2016-01-08,179
29,2016-01-08,125
30,2016-01-08,148
31,2016-01-08,146
32,2016-01-08,149
33,2016-01-08,145
34,2016-01-08,139
35,2016-01-08,144
36,2016-01-08,163
37,2016-01-08,134
38,2016-01-08,146
39,2016-01-08,144
40,2016-01-08,154
41,2016-01-08,130
42,2016-01-08,142
43,2016-01-08,161
44,2016-01-08,135
45,2016-01-08,169
46,2016-01-08,143
47,2016-01-08,122
48,2016-01-08,152
49,2016-01-08,129
0,2016-01-09,175
1,2016-01-09,135
2,2016-01-09,134
3,2016-01-09,140
4,2016-01-09,151
5,2016-01-09,139
6,2016-01-09,164
7,2016-01-09,144
8,2016-01-09,163
9,2016-01-09,162
10,2016-01-09,135
11,2016-01-09,162
12,2016-01-09,161
13,2016-01-09,139
14,2016-01-09,141
15,2016-01-09,151
16,2016-01-09,165
17,2016-01-09,147
18,2016-01-09,150
19,2016-01-09,157
20,2016-01-09,155
21,2016-01-09,142
22,2016-01-09,166
23,2016-01-09,135
24,2016-01-09,143
25,2016-01-09,145
26,2016-01-09,156
27,2016-01-09,166
28,2016-01-09,155
29,2016-01-09,146
30,2016-01-09,114
31,2016-01-09,150
32,2016-01-09,162
33,2016-01-09,151
34,2016-01-09,167
35,2016-01-09,161
36,2016-01-09,175
37,2016-01-09,158
38,2016-01-09,173
39,2016-01-09,153
40,2016-01-09,175
41,2016-01-09,161
42,2016-01-09,164
43,2016-01-09,181
44,2016-01-09,143
45,2016-01-09,130
46,2016-01-09,171
47,2016-01-09,147
48,2016-01-09,149
49,2016-01-09,164
0,2016-01-10,36
1,2016-01-10,25
2,2016-01-10,25
3,2016-01-10,16
4,2016-01-10,19
5,2016-01-10,22
6,2016-01-10,31
7,2016-01-10,21
8,2016-01-10,15
9,2016-01-10,26
10,2016-01-10,17
11,2016-01-10,26
12,2016-01-10,16
13,2016-01-10,28
14,2016-01-10,10
15,2016-01-10,21
16,2016-01-10,16
17,2016-01-10,26
18,2016-01-10,24
19,2016-01-10,18
20,2016-01-10,24
21,2016-01-10,24
22,2016-01-10,14
23,2016-01-10,19
24,2016-01-10,13
25,2016-01-10,21
26,2016-01-10,18
27,2016-01-10,22
28,2016-01-10,19
29,2016-01-10,25
30,2016-01-10,17
31,2016-01-10,13
32,2016-01-10,32
33,2016-01-10,30
34,2016-01-10,26
35,2016-01-10,33
36,2016-01-10,18
37,2016-01-10,15
38,2016-01-10,22
39,2016-01-10,29
40,2016-01-10,20
41,2016-01-10,13
42,2016-01-10,17
43,2016-01-10,25
44,2016-01-10,19
45,2016-01-10,18
46,2016-01-10,28
47,2016-01-10,22
48,2016-01-10,22
49,2016-01-10,14
0,2016-01-11,78
1,2016-01-11,71
2,2016-01-11,82
3,2016-01-11,70
4,2016-01-11,91
5,2016-01-11,82
6,2016-01-11,83
7,2016-01-11,83
8,2016-01-11,68
9,2016-01-11,84
10,2016-01-11,81
11,2016-01-11,66
12,2016-01-11,65
13,2016-01-11,67
14,2016-01-11,90
15,2016-01-11,74
16,2016-01-11,80
17,2016-01-11,87
18,2016-01-11,78
19,2016-01-11,63
20,2016-01-11,88
21,2016-01-11,71
22,2016-01-11,78
23,2016-01-11,59
24,2016-01-11,74
25,2016-01-11,77
26,2016-01-11,78
27,2016-01-11,72
28,2016-01-11,68
29,2016-01-11,94
30,2016-01-11,77
31,2016-01-11,71
32,2016-01-11,74
33,2016-01-11,66
34,2016-01-11,73
35,2016-01-11,82
36,2016-01-11,80
37,2016-01-11,69
38,2016-01-11,84
39,2016-01-11,72
40,2016-01-11,77
41,2016-01-11,75
42,2016-01-11,90
43,2016-01-11,61
44,2016-01-11,59
45,2016-01-11,73
46,2016-01-11,79
47,2016-01-11,58
48,2016-01-11,80
49,2016-01-11,69
0,2016-01-12,73
1,2016-01-12,82
2,2016-01-12,77
3,2016-01-12,79
4,2016-01-12,85
5,2016-01-12,95
6,2016-01-12,77
7,2016-01-12,73
8,2016-01-12,77
9,2016-01-12,65
10,2016-01-12,65
11,2016-01-12,59
12,2016-01-12,65
13,2016-01-12,77
14,2016-01-12,70
15,2016-01-12,66
16,2016-01-12,76
17,2016-01-12,80
18,2016-01-12,75
19,2016-01-12,95
20,2016-01-12,61
21,2016-01-12,90
22,2016-01-12,90
23,2016-01-12,71
24,2016-01-12,74
25,2016-01-12,88
26,2016-01-12,85
27,2016-01-12,61
28,2016-01-12,68
29,2016-01-12,74
30,2016-01-12,74
31,2016-01-12,64
32,2016-01-12,72
33,2016-01-12,52
34,2016-01-12,85
35,2016-01-12,64
36,2016-01-12,75
37,2016-01-12,68
38,2016-01-12,74
39,2016-01-12,81
40,2016-01-12,76
41,2016-01-12,91
42,2016-01-12,64
43,2016-01-12,79
44,2016-01-12,85
45,2016-01-12,68
46,2016-01-12,68
47,2016-01-12,63
48,2016-01-12,88
49,2016-01-12,75
0,2016-01-13,68
1,2016-01-13,77
2,2016-01-13,76
3,2016-01-13,78
4,2016-01-13,59
5,2016-01-13,53
6,2016-01-13,72
7,2016-01-13,84
8,2016-01-13,74
9,2016-01-13,53
10,2016-01-13,70
11,2016-01-13,82
12,2016-01-13,68
13,2016-01-13,69
14,2016-01-13,65
15,2016-01-13,67
16,2016-01-13,64
17,2016-01-13,97
18,2016-01-13,73
19,2016-01-13,75
20,2016-01-13,81
21,2016-01-13,83
22,2016-01-13,74
23,2016-01-13,95
24,2016-01-13,88
25,2016-01-13,78
26,2016-01-13,72
27,2016-01-13,78
28,2016-01-13,84
29,2016-01-13,81
30,2016-01-13,69
31,2016-01-13,78
32,2016-01-13,84
33,2016-01-13,60
34,2016-01-13,85
35,2016-01-13,68
36,2016-01-13,63
37,2016-01-13,64
38,2016-01-13,69
39,2016-01-13,70
40,2016-01-13,84
41,2016-01-13,87
42,2016-01-13,74
43,2016-01-13,79
44,2016-01-13,66
45,2016-01-13,66
46,2016-01-13,82
47,2016-01-13,78
48,2016-01-13,75
49,2016-01-13,73
0,2016-01-14,96
1,2016-01-14,57
2,2016-01-14,66
3,2016-01-14,67
4,2016-01-14,107
5,2016-01-14,76
6,2016-01-14,75
7,2016-01-14,66
8,2016-01-14,69
9,2016-01-14,80
10,2016-01-14,72
11,2016-01-14,48
12,2016-01-14,64
13,2016-01-14,65
14,2016-01-14,85
15,2016-01-14,85
16,2016-01-14,67
17,2016-01-14,69
18,2016-01-14,64
19,2016-01-14,73
20,2016-01-14,66
21,2016-01-14,81
22,2016-01-14,60
23,2016-01-14,74
24,2016-01-14,88
25,2016-01-14,77
26,2016-01-14,73
27,2016-01-14,68
28,2016-01-14,76
29,2016-01-14,60
30,2016-01-14,61
31,2016-01-14,56
32,2016-01-14,82
33,2016-01-14,86
34,2016-01-14,80
35,2016-01-14,82
36,2016-01-14,77
37,2016-01-14,76
38,2016-01-14,71
39,2016-01-14,59
40,2016-01-14,70
41,2016-01-14,87
42,2016-01-14,70
43,2016-01-14,85
44,2016-01-14,65
45,2016-01-14,62
46,2016-01-14,73
47,2016-01-14,66
48,2016-01-14,89
49,2016-01-14,69
0,2016-01-15,70
1,2016-01-15,85
2,2016-01-15,77
3,2016-01-15,94
4,2016-01-15,88
5,2016-01-15,73
6,2016-01-15,89
7,2016-01-15,67
8,2016-01-15,79
9,2016-01-15,79
10,2016-01-15,69
11,2016-01-15,78
12,2016-01-15,61
13,2016-01-15,70
14,2016-01-15,74
15,2016-01-15,80
16,2016-01-15,72
17,2016-01-15,75
18,2016-01-15,77
19,2016-01-15,88
20,2016-01-15,85
21,2016-01-15,85
22,2016-01-15,62
23,2016-01-15,73
24,2016-01-15,75
25,2016-01-15,67
26,2016-01-15,74
27,2016-01-15,75
28,2016-01-15,92
29,2016-01-15,76
30,2016-01-15,95
31,2016-01-15,89
32,2016-01-15,76
33,2016-01-15,78
34,2016-01-15,67
35,2016-01-15,81
36,2016-01-15,67
37,2016-01-15,72
38,2016-01-15,76
39,2016-01-15,73
40,2016-01-15,68
41,2016-01-15,70
42,2016-01-15,118
43,2016-01-15,73
44,2016-01-15,76
45,2016-01-15,78
46,2016-01-15,85
47,2016-01-15,65
48,2016-01-15,99
49,2016-01-15,65
0,2016-01-16,81
1,2016-01-16,80
2,2016-01-16,82
3,2016-01-16,86
4,2016-01-16,62
5,2016-01-16,79
6,2016-01-16,69
7,2016-01-16,75
8,2016-01-16,82
9,2016-01-16,77
10,2016-01-16,73
11,2016-01-16,61
12,2016-01-16,70
13,2016-01-16,68
14,2016-01-16,75
15,2016-01-16,82
16,2016-01-16,69
17,2016-01-16,67
18,2016-01-16,68
19,2016-01-16,74
20,2016-01-16,84
21,2016-01-16,85
22,2016-01-16,86
23,2016-01-16,72
24,2016-01-16,73
25,2016-01-16,93
26,2016-01-16,66
27,2016-01-16,79
28,2016-01-16,59
29,2016-01-16,77
30,2016-01-16,74
31,2016-01-16,80
32,2016-01-16,73
33,2016-01-16,74
34,2016-01-16,74
35,2016-01-16,58
36,2016-01-16,73
37,2016-01-16,72
38,2016-01-16,78
39,2016-01-16,78
40,2016-01-16,64
41,2016-01-16,77
42,2016-01-16,79
43,2016-01-16,55
44,2016-01-16,81
45,2016-01-16,69
46,2016-01-16,79
47,2016-01-16,88
48,2016-01-16,75
49,2016-01-16,81
0,2016-01-17,65
1,2016-01-17,63
2,2016-01-17,77
3,2016-01-17,69
4,2016-01-17,75
5,2016-01-17,75
6,2016-01-17,95
7,2016-01-17,94
8,2016-01-17,72
9,2016-01-17,91
10,2016-01-17,64
11,2016-01-17,80
12,2016-01-17,73
13,2016-01-17,92
14,2016-01-17,88
15,2016-01-17,65
16,2016-01-17,79
17,2016-01-17,78
18,2016-01-17,69
19,2016-01-17,75
20,2016-01-17,65
21,2016-01-17,72
22,2016-01-17,66
23,2016-01-17,77
24,2016-01-17,77
25,2016-01-17,82
26,2016-01-17,62
27,2016-01-17,99
28,2016-01-17,82
29,2016-01-17,71
30,2016-01-17,68
31,2016-01-17,84
32,2016-01-17,79
33,2016-01-17,84
34,2016-01-17,61
35,2016-01-17,87
36,2016-01-17,83
37,2016-01-17,70
38,2016-01-17,87
39,2016-01-17,80
40,2016-01-17,85
41,2016-01-17,69
42,2016-01-17,76
43,2016-01-17,79
44,2016-01-17,77
45,2016-01-17,64
46,2016-01-17,84
47,2016-01-17,57
48,2016-01-17,64
49,2016-01-17,69
0,2016-01-18,91
1,2016-01-18,71
2,2016-01-18,76
3,2016-01-18,53
4,2016-01-18,60
5,2016-01-18,88
6,2016-01-18,67
7,2016-01-18,73
8,2016-01-18,66
9,2016-01-18,75
10,2016-01-18,75
11,2016-01-18,66
12,2016-01-18,77
13,2016-01-18,91
14,2016-01-18,92
15,2016-01-18,66
16,2016-01-18,56
17,2016-01-18,72
18,2016-01-18,70
19,2016-01-18,79
20,2016-01-18,67
21,2016-01-18,68
